Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,部分,國家,城市,狀態,Postal Code,地區,Product ID,類別,子類別,產品名稱,Sales
118,CA-2016-110457,02/03/2016,06/03/2016,Standard Class,DK-13090,Dave Kipp,消費者,美國,西雅圖,華盛頓,98103,西方,FUR-TA-10001768,家具,表,Hon Racetrack 會議桌,787.53
119,US-2016-136476,05/04/2016,10/04/2016,Standard Class,GG-14650,Greg Guthrie,公司的,美國,布里斯托爾,田納西州,37620,南,OFF-BI-10003650,辦公用品,粘合劑,GBC DocuBind 300 電動裝訂機,157.794
120,CA-2017-103730,12/06/2017,15/06/2017,First Class,SC-20725,Steven Cartwright,消費者,美國,威爾明頓,特拉華州,19805,東方,FUR-FU-10002157,家具,陳設,藝術 Insta-Plaque,47.04
121,CA-2017-103730,12/06/2017,15/06/2017,First Class,SC-20725,Steven Cartwright,消費者,美國,威爾明頓,特拉華州,19805,東方,OFF-BI-10003910,辦公用品,粘合劑,Samsill 帶鎖環的 DXL 角視圖活頁夾,30.84
122,CA-2017-103730,12/06/2017,15/06/2017,First Class,SC-20725,Steven Cartwright,消費者,美國,威爾明頓,特拉華州,19805,東方,OFF-ST-10000777,辦公用品,貯存,伴侶信/法律文件，黑色,226.56
123,CA-2017-103730,12/06/2017,15/06/2017,First Class,SC-20725,Steven Cartwright,消費者,美國,威爾明頓,特拉華州,19805,東方,OFF-EN-10002500,辦公用品,信封,Globe Weis Peel & Seel 頭等信封,115.02
124,CA-2017-103730,12/06/2017,15/06/2017,First Class,SC-20725,Steven Cartwright,消費者,美國,威爾明頓,特拉華州,19805,東方,TEC-PH-10003875,技術,電話,KLD Oscar II 風格按扣式超薄側翻式合成皮革保護套適用於 HTC One HTC M7,68.04
125,US-2015-152030,26/12/2015,28/12/2015,Second Class,AD-10180,Alan Dominguez,在家辦公,美國,休斯頓,德克薩斯州,77041,中央,FUR-CH-10004063,家具,椅子,環球豪華高背經理椅,600.558
126,US-2015-134614,20/09/2015,25/09/2015,Standard Class,PF-19165,Philip Fox,消費者,美國,布盧明頓,伊利諾伊州,61701,中央,FUR-TA-10004534,家具,表,Bevis 44 x 96 會議桌,617.7
127,US-2018-107272,05/11/2018,12/11/2018,Standard Class,TS-21610,Troy Staebel,消費者,美國,鳳凰,亞利桑那,85023,西方,OFF-BI-10003274,辦公用品,粘合劑,Avery 耐用斜環活頁夾，無標籤,2.388
128,US-2018-107272,05/11/2018,12/11/2018,Standard Class,TS-21610,Troy Staebel,消費者,美國,鳳凰,亞利桑那,85023,西方,OFF-ST-10002974,辦公用品,貯存,Trav-L-File 重型穿梭機 II，黑色,243.992
129,US-2017-125969,06/11/2017,10/11/2017,Second Class,LS-16975,Lindsay Shagiari,在家辦公,美國,洛杉磯,加利福尼亞,90004,西方,FUR-CH-10001146,家具,椅子,全球任務主席，黑色,81.424
130,US-2017-125969,06/11/2017,10/11/2017,Second Class,LS-16975,Lindsay Shagiari,在家辦公,美國,洛杉磯,加利福尼亞,90004,西方,FUR-FU-10003773,家具,陳設,Eldon Cleatmat Plus 高絨地毯椅墊,238.56
131,US-2018-164147,02/02/2018,05/02/2018,First Class,DW-13585,Dorothy Wardle,公司的,美國,哥倫布,俄亥俄州,43229,東方,TEC-PH-10002293,技術,電話,Anker 36W 4 端口 USB 壁式充電器旅行電源適配器適用於 iPhone 5s 5c 5,59.97
132,US-2018-164147,02/02/2018,05/02/2018,First Class,DW-13585,Dorothy Wardle,公司的,美國,哥倫布,俄亥俄州,43229,東方,OFF-PA-10002377,辦公用品,紙,施樂 1916,78.304
133,US-2018-164147,02/02/2018,05/02/2018,First Class,DW-13585,Dorothy Wardle,公司的,美國,哥倫布,俄亥俄州,43229,東方,OFF-FA-10002780,辦公用品,緊固件,訂書釘,21.456
134,CA-2017-145583,13/10/2017,19/10/2017,Standard Class,LC-16885,Lena Creighton,消費者,美國,羅斯維爾,加利福尼亞,95661,西方,OFF-PA-10001804,辦公用品,紙,施樂195,20.04
135,CA-2017-145583,13/10/2017,19/10/2017,Standard Class,LC-16885,Lena Creighton,消費者,美國,羅斯維爾,加利福尼亞,95661,西方,OFF-PA-10001736,辦公用品,紙,施樂1880,35.44
136,CA-2017-145583,13/10/2017,19/10/2017,Standard Class,LC-16885,Lena Creighton,消費者,美國,羅斯維爾,加利福尼亞,95661,西方,OFF-AR-10001149,辦公用品,藝術,Sanford Colorific 彩色鉛筆，12 支/盒,11.52
137,CA-2017-145583,13/10/2017,19/10/2017,Standard Class,LC-16885,Lena Creighton,消費者,美國,羅斯維爾,加利福尼亞,95661,西方,OFF-FA-10002988,辦公用品,緊固件,理想夾具,4.02
138,CA-2017-145583,13/10/2017,19/10/2017,Standard Class,LC-16885,Lena Creighton,消費者,美國,羅斯維爾,加利福尼亞,95661,西方,OFF-BI-10004781,辦公用品,粘合劑,GBC 綁線帶,76.176
139,CA-2017-145583,13/10/2017,19/10/2017,Standard Class,LC-16885,Lena Creighton,消費者,美國,羅斯維爾,加利福尼亞,95661,西方,OFF-SU-10001218,辦公用品,補給品,Fiskars 軟握剪刀,65.88
140,CA-2017-145583,13/10/2017,19/10/2017,Standard Class,LC-16885,Lena Creighton,消費者,美國,羅斯維爾,加利福尼亞,95661,西方,FUR-FU-10001706,家具,陳設,壽命更長的軟白燈泡,43.12
141,CA-2017-110366,05/09/2017,07/09/2017,Second Class,JD-15895,Jonathan Doherty,公司的,美國,費城,賓夕法尼亞州,19140,東方,FUR-FU-10004848,家具,陳設,"Howard Miller 13-3/4"" 直徑拉絲鍍鉻圓形掛鐘",82.8
142,CA-2018-106180,18/09/2018,23/09/2018,Standard Class,SH-19975,Sally Hughsby,公司的,美國,舊金山,加利福尼亞,94122,西方,OFF-AR-10000940,辦公用品,藝術,紐厄爾 343,8.82
143,CA-2018-106180,18/09/2018,23/09/2018,Standard Class,SH-19975,Sally Hughsby,公司的,美國,舊金山,加利福尼亞,94122,西方,OFF-EN-10004030,辦公用品,信封,商務信封便利包,10.86
144,CA-2018-106180,18/09/2018,23/09/2018,Standard Class,SH-19975,Sally Hughsby,公司的,美國,舊金山,加利福尼亞,94122,西方,OFF-PA-10004327,辦公用品,紙,施樂1911,143.7
145,CA-2018-155376,22/12/2018,27/12/2018,Standard Class,SG-20080,Sandra Glassco,消費者,美國,獨立,密蘇里州,64055,中央,OFF-AP-10001058,辦公用品,家電,三洋 2.5 立方英尺中型辦公室冰箱,839.43
146,CA-2016-110744,07/09/2016,12/09/2016,Standard Class,HA-14920,Helen Andreada,消費者,美國,帕薩迪納,加利福尼亞,91104,西方,OFF-ST-10003656,辦公用品,貯存,Safco 工業貨架,671.93
147,CA-2015-110072,22/10/2015,28/10/2015,Standard Class,MG-17680,Maureen Gastineau,在家辦公,美國,紐瓦克,俄亥俄州,43055,東方,FUR-FU-10000521,家具,陳設,"Seth Thomas 14"" 膩子色掛鐘",93.888
148,CA-2017-114489,05/12/2017,09/12/2017,Standard Class,JE-16165,Justin Ellison,公司的,美國,富蘭克林,威斯康星州,53132,中央,TEC-PH-10000215,技術,電話,Plantronics 無繩電話耳機帶線控音量 - M214C,384.45
149,CA-2017-114489,05/12/2017,09/12/2017,Standard Class,JE-16165,Justin Ellison,公司的,美國,富蘭克林,威斯康星州,53132,中央,TEC-PH-10001448,技術,電話,Anker Astro 15000mAh USB 便攜式充電器,149.97
150,CA-2017-114489,05/12/2017,09/12/2017,Standard Class,JE-16165,Justin Ellison,公司的,美國,富蘭克林,威斯康星州,53132,中央,FUR-CH-10000454,家具,椅子,Hon 豪華織物軟墊堆疊椅，圓背,1951.84
151,CA-2017-114489,05/12/2017,09/12/2017,Standard Class,JE-16165,Justin Ellison,公司的,美國,富蘭克林,威斯康星州,53132,中央,OFF-BI-10002735,辦公用品,粘合劑,GBC Prestige Therm-A-Bind 封面,171.55
152,CA-2017-158834,13/03/2017,16/03/2017,First Class,TW-21025,Tamara Willingham,在家辦公,美國,斯科茨代爾,亞利桑那,85254,西方,OFF-AP-10000326,辦公用品,家電,Belkin 7 插座 SurgeMaster 電湧保護器，帶電話保護,157.92
153,CA-2017-158834,13/03/2017,16/03/2017,First Class,TW-21025,Tamara Willingham,在家辦公,美國,斯科茨代爾,亞利桑那,85254,西方,TEC-PH-10001254,技術,電話,Jabra BIZ 2300 Duo QD Duo 有線耳機,203.184
154,CA-2016-124919,31/05/2016,02/06/2016,First Class,SP-20650,Stephanie Phelps,公司的,美國,聖荷西,加利福尼亞,95123,西方,OFF-PA-10001950,辦公用品,紙,Southworth 25% 棉仿古紙和信封,58.38
155,CA-2016-124919,31/05/2016,02/06/2016,First Class,SP-20650,Stephanie Phelps,公司的,美國,聖荷西,加利福尼亞,95123,西方,OFF-PA-10002254,辦公用品,紙,施樂1883,105.52
156,CA-2016-124919,31/05/2016,02/06/2016,First Class,SP-20650,Stephanie Phelps,公司的,美國,聖荷西,加利福尼亞,95123,西方,OFF-ST-10001590,辦公用品,貯存,Tenex 個人項目文件，帶有勺子正面設計，黑色,80.88
157,CA-2016-118948,28/05/2016,03/06/2016,Standard Class,NK-18490,Neil Knudson,在家辦公,美國,西雅圖,華盛頓,98105,西方,OFF-AR-10001547,辦公用品,藝術,紐厄爾 311,6.63
158,CA-2015-104269,01/03/2015,06/03/2015,Second Class,DB-13060,Dave Brooks,消費者,美國,西雅圖,華盛頓,98115,西方,FUR-CH-10004063,家具,椅子,環球豪華高背經理椅,457.568
159,CA-2017-114104,20/11/2017,24/11/2017,Standard Class,NP-18670,Nora Paige,消費者,美國,埃德蒙,俄克拉荷馬州,73034,中央,OFF-LA-10002475,辦公用品,標籤,艾利 519,14.62
160,CA-2017-114104,20/11/2017,24/11/2017,Standard Class,NP-18670,Nora Paige,消費者,美國,埃德蒙,俄克拉荷馬州,73034,中央,TEC-PH-10004536,技術,電話,Avaya 5420 數字電話,944.93
161,CA-2017-162733,11/05/2017,12/05/2017,First Class,TT-21070,Ted Trevino,消費者,美國,洛杉磯,加利福尼亞,90045,西方,OFF-PA-10002751,辦公用品,紙,施樂1920,5.98
162,CA-2016-119697,28/12/2016,31/12/2016,Second Class,EM-13960,Eric Murdock,消費者,美國,費城,賓夕法尼亞州,19134,東方,TEC-AC-10003657,技術,配件,聯想 17 鍵 USB 數字鍵盤,54.384
163,CA-2017-154508,16/11/2017,20/11/2017,Standard Class,RD-19900,Ruben Dartt,消費者,美國,卡爾斯巴德,新墨西哥,88220,西方,OFF-EN-10001990,辦公用品,信封,裝訂信封,28.4
164,CA-2017-113817,07/11/2017,11/11/2017,Standard Class,MJ-17740,Max Jones,消費者,美國,西雅圖,華盛頓,98115,西方,OFF-BI-10004002,辦公用品,粘合劑,Wilson Jones International 尺寸 A4 戒指活頁夾,27.68
165,CA-2015-139892,08/09/2015,12/09/2015,Standard Class,BM-11140,Becky Martin,消費者,美國,聖安東尼奧,德克薩斯州,78207,中央,OFF-AR-10004441,辦公用品,藝術,BIC Brite Liner 熒光筆,9.936
166,CA-2015-139892,08/09/2015,12/09/2015,Standard Class,BM-11140,Becky Martin,消費者,美國,聖安東尼奧,德克薩斯州,78207,中央,TEC-MA-10000822,技術,機器,Lexmark MX611dhe 單色激光打印機,8159.952
167,CA-2015-139892,08/09/2015,12/09/2015,Standard Class,BM-11140,Becky Martin,消費者,美國,聖安東尼奧,德克薩斯州,78207,中央,OFF-ST-10000991,辦公用品,貯存,空間解決方案高清工業鋼架。,275.928
168,CA-2015-139892,08/09/2015,12/09/2015,Standard Class,BM-11140,Becky Martin,消費者,美國,聖安東尼奧,德克薩斯州,78207,中央,FUR-CH-10004287,家具,椅子,SAFCO Arco 折疊椅,1740.06
169,CA-2015-139892,08/09/2015,12/09/2015,Standard Class,BM-11140,Becky Martin,消費者,美國,聖安東尼奧,德克薩斯州,78207,中央,OFF-AR-10002656,辦公用品,藝術,桑福德液體口音熒光筆,32.064
170,CA-2015-139892,08/09/2015,12/09/2015,Standard Class,BM-11140,Becky Martin,消費者,美國,聖安東尼奧,德克薩斯州,78207,中央,OFF-AP-10002518,辦公用品,家電,Kensington 7 出口 MasterPiece 電源中心,177.98
171,CA-2015-139892,08/09/2015,12/09/2015,Standard Class,BM-11140,Becky Martin,消費者,美國,聖安東尼奧,德克薩斯州,78207,中央,TEC-PH-10003931,技術,電話,JBL Micro 無線便攜式藍牙音箱,143.976
172,CA-2015-118962,05/08/2015,09/08/2015,Standard Class,CS-12130,Chad Sievert,消費者,美國,洛杉磯,加利福尼亞,90004,西方,OFF-PA-10000659,辦公用品,紙,Adams 電話留言簿，專業版，400 條留言容量，5 3/6 x 11,20.94
173,CA-2015-118962,05/08/2015,09/08/2015,Standard Class,CS-12130,Chad Sievert,消費者,美國,洛杉磯,加利福尼亞,90004,西方,OFF-PA-10001144,辦公用品,紙,施樂1913,110.96
174,CA-2015-118962,05/08/2015,09/08/2015,Standard Class,CS-12130,Chad Sievert,消費者,美國,洛杉磯,加利福尼亞,90004,西方,FUR-CH-10003817,家具,椅子,Global Value Steno 椅子，灰色,340.144
175,US-2015-100853,14/09/2015,19/09/2015,Standard Class,JB-15400,Jennifer Braxton,公司的,美國,芝加哥,伊利諾伊州,60623,中央,OFF-AP-10000891,辦公用品,家電,Kensington 7 Outlet MasterPiece HOMEOFFICE 電源控制中心,52.448
176,US-2015-100853,14/09/2015,19/09/2015,Standard Class,JB-15400,Jennifer Braxton,公司的,美國,芝加哥,伊利諾伊州,60623,中央,OFF-LA-10003148,辦公用品,標籤,艾利 51,20.16
177,US-2018-152366,21/04/2018,25/04/2018,Second Class,SJ-20500,Shirley Jackson,消費者,美國,休斯頓,德克薩斯州,77036,中央,OFF-AP-10002684,辦公用品,家電,Acco 7 插座傑作電源中心，無傳真/電話線保護,97.264
178,US-2016-101511,21/11/2016,23/11/2016,Second Class,JE-15745,Joel Eaton,消費者,美國,紐瓦克,俄亥俄州,43055,東方,FUR-CH-10004698,家具,椅子,軟墊折疊椅，黑色，4 個/紙箱,396.802
179,US-2016-101511,21/11/2016,23/11/2016,Second Class,JE-15745,Joel Eaton,消費者,美國,紐瓦克,俄亥俄州,43055,東方,OFF-SU-10002189,辦公用品,補給品,Acme 玫瑰木手柄開信刀,15.88
180,CA-2016-137225,15/12/2016,19/12/2016,Standard Class,JK-15640,Jim Kriz,在家辦公,美國,紐約市,紐約,10009,東方,OFF-AR-10001940,辦公用品,藝術,Sanford Colorific 可擦除著色鉛筆，12 支,3.28
181,CA-2015-166191,05/12/2015,09/12/2015,Second Class,DK-13150,David Kendrick,公司的,美國,迪凱特,伊利諾伊州,62521,中央,OFF-ST-10003455,辦公用品,貯存,Tenex 文件盒，帶蓋的個人文件手提袋，黑色,24.816
182,CA-2015-166191,05/12/2015,09/12/2015,Second Class,DK-13150,David Kendrick,公司的,美國,迪凱特,伊利諾伊州,62521,中央,TEC-AC-10004659,技術,配件,ImationSecure+ 硬件加密 USB 2.0 閃存盤； 16 GB,408.744
183,CA-2015-158274,19/11/2015,24/11/2015,Second Class,RM-19675,Robert Marley,在家辦公,美國,夢露,路易斯安那州,71203,南,TEC-PH-10003273,技術,電話,AT&T TR1909W,503.96
184,CA-2015-158274,19/11/2015,24/11/2015,Second Class,RM-19675,Robert Marley,在家辦公,美國,夢露,路易斯安那州,71203,南,TEC-PH-10004896,技術,電話,諾基亞 Lumia 521 (T-Mobile),149.95
185,CA-2015-158274,19/11/2015,24/11/2015,Second Class,RM-19675,Robert Marley,在家辦公,美國,夢露,路易斯安那州,71203,南,TEC-AC-10002345,技術,配件,HP 標準 104 鍵 PS/2 鍵盤,29
186,CA-2017-105018,28/11/2017,02/12/2017,Standard Class,SK-19990,Sally Knutson,消費者,美國,費爾菲爾德,康涅狄格,6824,東方,OFF-BI-10001890,辦公用品,粘合劑,Avery Poly 活頁夾口袋,7.16
187,CA-2015-123260,26/08/2015,30/08/2015,Standard Class,FM-14290,Frank Merwin,在家辦公,美國,洛杉磯,加利福尼亞,90032,西方,TEC-AC-10002323,技術,配件,SanDisk Ultra 32 GB MicroSDHC Class 10 存儲卡,176.8
188,CA-2017-157000,16/07/2017,22/07/2017,Standard Class,AM-10360,Alice McCarthy,公司的,美國,大草原,德克薩斯州,75051,中央,OFF-ST-10001328,辦公用品,貯存,"帶蓋個人文件手提袋, 黑色/灰色",37.224
189,CA-2017-157000,16/07/2017,22/07/2017,Standard Class,AM-10360,Alice McCarthy,公司的,美國,大草原,德克薩斯州,75051,中央,OFF-PA-10001950,辦公用品,紙,Southworth 25% 棉仿古紙和信封,20.016
190,CA-2016-102281,12/10/2016,14/10/2016,First Class,MP-17470,Mark Packer,在家辦公,美國,紐約市,紐約,10035,東方,FUR-BO-10002613,家具,書櫃,Atlantic Metals 移動 4 層書櫃，定制顏色,899.136
191,CA-2016-102281,12/10/2016,14/10/2016,First Class,MP-17470,Mark Packer,在家辦公,美國,紐約市,紐約,10035,東方,TEC-PH-10001552,技術,電話,我需要 3d Hello Kitty 混合矽膠保護套適用於 HTC One X 4g 帶 3d Hello Kitty 手寫筆 綠色/粉色,71.76
192,CA-2016-102281,12/10/2016,14/10/2016,First Class,MP-17470,Mark Packer,在家辦公,美國,紐約市,紐約,10035,東方,OFF-PA-10000061,辦公用品,紙,施樂205,51.84
193,CA-2016-102281,12/10/2016,14/10/2016,First Class,MP-17470,Mark Packer,在家辦公,美國,紐約市,紐約,10035,東方,FUR-BO-10002545,家具,書櫃,Atlantic Metals 移動 3 層書櫃，定制顏色,626.352
194,CA-2016-102281,12/10/2016,14/10/2016,First Class,MP-17470,Mark Packer,在家辦公,美國,紐約市,紐約,10035,東方,OFF-AR-10003514,辦公用品,藝術,Sanford 的 4009 熒光筆,19.9
195,CA-2016-131457,31/10/2016,06/11/2016,Standard Class,MZ-17515,Mary Zewe,公司的,美國,雷德蘭茲,加利福尼亞,92374,西方,OFF-EN-10001509,辦公用品,信封,聚繩領帶信封,14.28
196,CA-2015-140004,21/03/2015,25/03/2015,Standard Class,CB-12025,Cassandra Brandow,消費者,美國,漢密爾頓,俄亥俄州,45011,東方,OFF-AR-10004685,辦公用品,藝術,Binney & Smith Crayola 金屬色鉛筆，8 色套裝,7.408
197,CA-2015-140004,21/03/2015,25/03/2015,Standard Class,CB-12025,Cassandra Brandow,消費者,美國,漢密爾頓,俄亥俄州,45011,東方,OFF-AR-10004027,辦公用品,藝術,Binney & Smith inkTank 可擦桌面熒光筆，鑿尖，黃色，12 個/盒,6.048
198,CA-2018-107720,06/11/2018,13/11/2018,Standard Class,VM-21685,Valerie Mitchum,在家辦公,美國,韋斯特菲爾德,新澤西州,7090,東方,OFF-ST-10001414,辦公用品,貯存,Decoflex 掛個人文件夾文件,46.26
199,US-2018-124303,06/07/2018,13/07/2018,Standard Class,FH-14365,Fred Hopkins,公司的,美國,費城,賓夕法尼亞州,19120,東方,OFF-BI-10000343,辦公用品,粘合劑,"帶儲物鉤的紙板蓋，9 1/2"" x 11""，淺藍色",2.946
200,US-2018-124303,06/07/2018,13/07/2018,Standard Class,FH-14365,Fred Hopkins,公司的,美國,費城,賓夕法尼亞州,19120,東方,OFF-PA-10002749,辦公用品,紙,有線裝訂留言簿，5-1/2 x 4 表格，每頁 2 或 4 表格,16.056
201,CA-2018-105074,24/06/2018,29/06/2018,Standard Class,MB-17305,Maria Bertelson,消費者,美國,阿克倫,俄亥俄州,44312,東方,OFF-PA-10002666,辦公用品,紙,Southworth 25% 棉亞麻飾面紙和信封,21.744
202,CA-2015-133690,03/08/2015,05/08/2015,First Class,BS-11755,Bruce Stewart,消費者,美國,丹佛,科羅拉多州,80219,西方,FUR-TA-10004289,家具,表,BoxOffice By Design 矩形和半月形會議室桌,218.75
203,CA-2015-133690,03/08/2015,05/08/2015,First Class,BS-11755,Bruce Stewart,消費者,美國,丹佛,科羅拉多州,80219,西方,OFF-AP-10003622,辦公用品,家電,Bravo II Megaboss 12 安培硬體立式，替換腰帶，每包 2 條腰帶,2.6
204,US-2018-116701,17/12/2018,21/12/2018,Second Class,LC-17140,Logan Currie,消費者,美國,達拉斯,德克薩斯州,75220,中央,OFF-AP-10003217,辦公用品,家電,Eureka Sanitaire 商用立柱,66.284
205,CA-2018-126382,03/06/2018,07/06/2018,Standard Class,HK-14890,Heather Kirkland,公司的,美國,富蘭克林,田納西州,37064,南,FUR-FU-10002960,家具,陳設,Eldon 200 課桌配件，勃艮第,35.168
206,CA-2018-108329,09/12/2018,14/12/2018,Standard Class,LE-16810,Laurel Elliston,消費者,美國,惠蒂爾,加利福尼亞,90604,西方,TEC-PH-10001918,技術,電話,北電商務系列終端T7208數字電話,444.768
207,CA-2018-135860,01/12/2018,07/12/2018,Standard Class,JH-15985,Joseph Holt,消費者,美國,薩吉諾,密歇根州,48601,中央,OFF-ST-10000642,辦公用品,貯存,Tennsco 儲物櫃，灰色,83.92
208,CA-2018-135860,01/12/2018,07/12/2018,Standard Class,JH-15985,Joseph Holt,消費者,美國,薩吉諾,密歇根州,48601,中央,TEC-PH-10001700,技術,電話,松下 KX-TG6844B 可擴展數字無繩電話,131.98
209,CA-2018-135860,01/12/2018,07/12/2018,Standard Class,JH-15985,Joseph Holt,消費者,美國,薩吉諾,密歇根州,48601,中央,OFF-BI-10003274,辦公用品,粘合劑,Avery 耐用斜環活頁夾，無標籤,15.92
210,CA-2018-135860,01/12/2018,07/12/2018,Standard Class,JH-15985,Joseph Holt,消費者,美國,薩吉諾,密歇根州,48601,中央,OFF-FA-10000134,辦公用品,緊固件,Advantus 圖釘，鋁頭,52.29
211,CA-2018-135860,01/12/2018,07/12/2018,Standard Class,JH-15985,Joseph Holt,消費者,美國,薩吉諾,密歇根州,48601,中央,OFF-ST-10001522,辦公用品,貯存,Gould Plastics 18 袋麵板箱，34w x 5-1/4d x 20-1/2h,91.99
212,CA-2016-101007,09/02/2016,13/02/2016,Second Class,MS-17980,Michael Stewart,公司的,美國,達拉斯,德克薩斯州,75220,中央,TEC-AC-10001266,技術,配件,Memorex 微型旅行硬盤 8 GB,20.8
